genotype,date,recording_id,forward_run_speed_mm_s,reversal_rate_per_min,pirouette_rate_per_min
N2,20260203,N2##20260203,0.2164,0.0000,0.0000
N2,20260203,N2##20260203,0.1417,6.5217,0.0000
N2,20260203,N2##20260203,0.1995,0.0000,0.0000
N2,20260203,N2##20260203,0.2404,0.0000,0.0000
N2,20260203,N2##20260203,0.2153,0.0000,0.0000
N2,20260203,N2##20260203,0.1394,4.2017,3.3613
N2,20260203,N2##20260203,0.2287,0.0000,0.0000
N2,20260203,N2##20260203,0.1827,0.0000,0.0000
N2,20260203,N2##20260203,0.1678,2.3483,4.1096
N2,20260203,N2##20260203,0.2132,0.0000,0.0000
N2,20260203,N2##20260203,0.2394,0.0000,0.0000
N2,20260203,N2##20260203,0.1899,0.0000,0.0000
N2,20260203,N2##20260203,0.1964,0.0000,0.0000
N2,20260203,N2##20260203,0.1316,0.0000,0.0000
N2,20260203,N2##20260203,0.1449,0.0000,0.0000
N2,20260203,N2##20260203,0.2013,0.0000,0.0000
N2,20260203,N2##20260203,0.1354,0.0000,0.0000
N2,20260203,N2##20260203,0.1634,4.0541,4.0541
N2,20260203,N2##20260203,0.2461,6.1538,3.0769
N2,20260203,N2##20260203,0.1787,2.0690,0.0000
N2,20260203,N2##20260203,0.1826,0.0000,2.2140
N2,20260203,N2##20260203,0.1738,0.0000,0.0000
N2,20260203,N2##20260203,0.1922,0.0000,0.0000
N2,20260203,N2##20260203,0.1691,0.0000,0.0000
N2,20260203,N2##20260203,0.1738,0.0000,0.0000
N2,20260203,N2##20260203,0.1186,2.7027,5.4054
N2,20260203,N2##20260203,0.2035,1.2245,1.2245
N2,20260203,N2##20260203,0.2212,0.6390,0.6390
N2,20260203,N2##20260203,0.1822,1.6760,3.3520
N2,20260203,N2##20260203,0.1462,0.0000,0.0000
N2,20260203,N2##20260203,0.1567,0.0000,0.0000
N2,20260203,N2##20260203,0.1934,0.0000,0.0000
N2,20260203,N2##20260203,0.1955,0.0000,0.0000
N2,20260203,N2##20260203,0.1902,2.6946,2.6946
N2,20260203,N2##20260203,0.1460,0.0000,0.0000
N2,20260203,N2##20260203,0.1524,2.6786,0.0000
N2,20260203,N2##20260203,0.1441,0.0000,0.0000
N2,20260203,N2##20260203,0.2280,0.0000,0.0000
N2,20260203,N2##20260203,0.2229,0.0000,0.0000
N2,20260203,N2##20260203,0.2090,1.5038,1.5038
N2,20260203,N2##20260203,0.2293,1.7291,0.0000
N2,20260203,N2##20260203,0.1368,0.0000,0.0000
N2,20260203,N2##20260203,0.1881,9.5238,6.3492
N2,20260203,N2##20260203,0.2149,0.0000,0.0000
N2,20260203,N2##20260203,0.1695,0.0000,1.8519
N2,20260203,N2##20260203,0.2153,0.0000,0.0000
N2,20260203,N2##20260203,0.1913,3.7383,2.8037
N2,20260203,N2##20260203,0.1938,0.0000,0.0000
N2,20260203,N2##20260203,0.1985,0.0000,0.0000
N2,20260203,N2##20260203,0.1759,2.6201,0.0000
N2,20260203,N2##20260203,0.1889,1.7341,1.7341
N2,20260203,N2##20260203,0.1473,0.0000,0.0000
N2,20260203,N2##20260203,0.2159,0.0000,0.0000
N2,20260203,N2##20260203,0.1334,0.0000,0.0000
N2,20260203,N2##20260203,0.1814,0.0000,0.0000
N2,20260203,N2##20260203,0.1790,0.0000,0.0000
N2,20260203,N2##20260203,0.0852,10.6918,1.8868
N2,20260203,N2##20260203,0.1963,0.0000,0.0000
N2,20260203,N2##20260203,0.1271,1.2876,0.0000
N2,20260203,N2##20260203,0.1544,0.0000,0.0000
N2,20260203,N2##20260203,0.1613,0.0000,2.6608
N2,20260203,N2##20260203,0.1943,0.0000,0.0000
N2,20260203,N2##20260203,0.1719,1.5190,0.0000
N2,20260203,N2##20260203,0.1227,0.0000,0.0000
N2,20260203,N2##20260203,0.2244,0.0000,0.0000
N2,20260203,N2##20260203,0.1889,0.0000,0.0000
N2,20260203,N2##20260203,0.1991,0.0000,0.0000
N2,20260203,N2##20260203,0.2006,2.4291,1.2146
N2,20260203,N2##20260203,0.2246,0.0000,0.0000
N2,20260203,N2##20260203,0.1864,1.5544,1.5544
N2,20260203,N2##20260203,0.1793,0.0000,0.0000
N2,20260203,N2##20260203,0.1315,7.2874,12.1457
N2,20260203,N2##20260203,0.1586,0.0000,6.5217
N2,20260203,N2##20260203,0.1631,0.0000,0.0000
N2,20260203,N2##20260203,0.2107,0.0000,0.0000
N2,20260203,N2##20260203,0.2293,0.0000,0.0000
N2,20260203,N2##20260203,0.1895,0.0000,0.0000
N2,20260203,N2##20260203,0.1967,1.8321,0.9160
N2,20260203,N2##20260203,0.1617,0.0000,0.0000
N2,20260203,N2##20260203,0.1455,0.0000,8.2192
N2,20260203,N2##20260203,0.2133,4.8780,0.0000
N2,20260203,N2##20260203,0.1763,0.0000,0.0000
N2,20260203,N2##20260203,0.1298,3.1915,3.1915
N2,20260203,N2##20260203,0.1327,5.3333,5.3333
N2,20260203,N2##20260203,0.1641,0.0000,0.0000
N2,20260203,N2##20260203,0.1975,0.0000,0.0000
N2,20260203,N2##20260203,0.1562,0.0000,1.5190
N2,20260203,N2##20260203,0.1916,3.4985,5.2478
N2,20260203,N2##20260203,0.1917,0.0000,0.0000
N2,20260203,N2##20260203,0.1917,0.0000,0.0000
N2,20260203,N2##20260203,0.1903,0.0000,1.6349
N2,20260203,N2##20260203,0.2152,0.0000,0.0000
N2,20260203,N2##20260203,0.1727,3.5503,3.5503
N2,20260203,N2##20260203,,0.0000,24.0000
N2,20260203,N2##20260203,0.1866,0.0000,0.0000
N2,20260203,N2##20260203,0.2154,0.0000,0.0000
N2,20260203,N2##20260203,0.1786,2.0979,6.2937
N2,20260203,N2##20260203,0.1983,0.0000,0.0000
N2,20260203,N2##20260203,0.1940,0.0000,0.0000
N2,20260203,N2##20260203,0.1456,0.0000,0.0000
N2,20260203,N2##20260203,0.2499,0.0000,0.0000
N2,20260203,N2##20260203,0.2161,0.0000,0.0000
N2,20260203,N2##20260203,0.1626,0.0000,0.0000
N2,20260203,N2##20260203,0.1792,0.0000,0.0000
N2,20260203,N2##20260203,0.1240,0.0000,0.0000
N2,20260203,N2##20260203,0.1835,0.0000,0.0000
N2,20260203,N2##20260203,0.1762,0.0000,0.0000
N2,20260203,N2##20260203,0.1866,0.0000,0.0000
N2,20260203,N2##20260203,0.1498,0.0000,6.4516
N2,20260203,N2##20260203,0.1980,0.0000,0.0000
N2,20260203,N2##20260203,0.1655,0.0000,0.0000
N2,20260203,N2##20260203,0.1391,0.0000,0.0000
N2,20260203,N2##20260203,0.1146,8.4507,0.0000
N2,20260203,N2##20260203,0.1469,0.0000,0.0000
N2,20260204,N2##20260204,0.1345,0.0000,0.0000
N2,20260204,N2##20260204,0.1343,1.0345,0.0000
N2,20260204,N2##20260204,0.1611,0.0000,0.0000
N2,20260204,N2##20260204,0.1305,0.0000,0.0000
N2,20260204,N2##20260204,0.1367,0.0000,0.0000
N2,20260204,N2##20260204,0.1631,1.9512,0.0000
N2,20260204,N2##20260204,0.1476,0.0000,0.0000
N2,20260204,N2##20260204,0.1438,0.0000,0.0000
N2,20260204,N2##20260204,0.1494,0.0000,0.0000
N2,20260204,N2##20260204,0.1319,0.0000,0.0000
N2,20260204,N2##20260204,0.1066,8.5106,4.2553
N2,20260204,N2##20260204,0.1598,1.1085,0.8314
N2,20260204,N2##20260204,0.1660,0.0000,0.0000
N2,20260204,N2##20260204,0.1410,0.0000,0.0000
N2,20260204,N2##20260204,0.1401,0.0000,1.5013
N2,20260204,N2##20260204,0.1402,0.7389,2.2167
N2,20260204,N2##20260204,0.1482,0.0000,0.0000
N2,20260204,N2##20260204,0.1369,2.7523,2.7523
N2,20260204,N2##20260204,0.1163,14.2857,0.0000
N2,20260204,N2##20260204,0.1418,0.0000,0.0000
N2,20260204,N2##20260204,0.1542,1.1650,1.7476
N2,20260204,N2##20260204,0.1444,27.9070,0.0000
N2,20260204,N2##20260204,0.1214,8.2192,0.0000
N2,20260204,N2##20260204,0.1381,0.0000,0.0000
N2,20260204,N2##20260204,0.1434,1.6224,1.3520
N2,20260204,N2##20260204,0.1562,0.0000,0.0000
N2,20260204,N2##20260204,0.1388,0.0000,0.0000
N2,20260204,N2##20260204,0.1315,4.1096,0.0000
N2,20260204,N2##20260204,0.1588,0.0000,0.0000
N2,20260204,N2##20260204,,24.0000,0.0000
N2,20260204,N2##20260204,0.1287,0.0000,0.0000
N2,20260204,N2##20260204,0.1475,4.8000,4.8000
N2,20260204,N2##20260204,0.1493,6.4516,1.6129
N2,20260204,N2##20260204,0.1717,4.6948,0.9390
N2,20260204,N2##20260204,0.1455,2.0202,2.0202
N2,20260204,N2##20260204,0.1418,0.0000,0.0000
N2,20260204,N2##20260204,0.1794,1.2739,1.2739
N2,20260204,N2##20260204,0.1636,3.6199,0.9050
N2,20260204,N2##20260204,0.1301,4.3636,2.1818
N2,20260204,N2##20260204,0.0418,23.0769,0.0000
N2,20260204,N2##20260204,,23.0769,23.0769
N2,20260204,N2##20260204,0.1352,1.5484,0.0000
N2,20260204,N2##20260204,0.1626,0.0000,0.0000
N2,20260204,N2##20260204,0.1456,0.6985,1.3970
N2,20260204,N2##20260204,0.1241,0.0000,0.0000
N2,20260204,N2##20260204,0.1580,0.0000,0.0000
N2,20260204,N2##20260204,0.1696,0.0000,0.0000
N2,20260204,N2##20260204,0.1613,0.0000,0.0000
N2,20260204,N2##20260204,0.1691,0.0000,5.3097
N2,20260204,N2##20260204,0.1667,1.9815,1.5852
N2,20260204,N2##20260204,0.1341,1.2195,1.2195
N2,20260204,N2##20260204,0.1304,4.1667,0.0000
N2,20260204,N2##20260204,0.1577,3.8647,1.9324
N2,20260204,N2##20260204,0.1757,8.2192,8.2192
N2,20260204,N2##20260204,0.1589,0.0000,1.9802
N2,20260204,N2##20260204,0.1499,0.0000,0.0000
N2,20260204,N2##20260204,0.1455,0.0000,0.0000
N2,20260204,N2##20260204,0.1483,0.0000,0.0000
N2,20260204,N2##20260204,0.1498,1.9672,0.0000
N2,20260204,N2##20260204,0.1758,2.0761,0.0000
N2,20260204,N2##20260204,0.1064,8.3565,1.6713
N2,20260204,N2##20260204,0.1541,0.0000,0.5515
N2,20260204,N2##20260204,0.1489,0.0000,0.0000
N2,20260204,N2##20260204,0.1338,0.0000,0.0000
N2,20260204,N2##20260204,0.1496,0.0000,0.0000
N2,20260204,N2##20260204,0.1241,0.0000,0.0000
N2,20260204,N2##20260204,0.1661,1.5831,3.1662
N2,20260204,N2##20260204,0.1344,0.0000,13.0435
N2,20260204,N2##20260204,0.1260,13.0435,0.0000
N2,20260204,N2##20260204,0.1258,1.7442,3.4884
N2,20260204,N2##20260204,0.1373,0.0000,0.0000
N2,20260204,N2##20260204,0.1490,0.0000,0.0000
N2,20260204,N2##20260204,0.1638,0.0000,0.0000
N2,20260204,N2##20260204,0.1539,0.0000,0.0000
N2,20260204,N2##20260204,0.1277,0.0000,0.0000
N2,20260204,N2##20260204,0.1584,0.8982,0.8982
N2,20260204,N2##20260204,0.1555,0.0000,0.0000
N2,20260204,N2##20260204,0.1362,0.0000,12.0805
N2,20260204,N2##20260204,0.1559,3.6036,3.6036
N2,20260204,N2##20260204,0.1566,0.0000,0.0000
N2,20260204,N2##20260204,0.1568,0.0000,0.0000
N2,20260204,N2##20260204,0.1863,0.0000,3.2609
N2,20260204,N2##20260204,0.1360,0.0000,0.6608
N2,20260204,N2##20260204,0.1360,2.2388,0.0000
N2,20260204,N2##20260204,0.1202,1.8809,3.7618
N2,20260204,N2##20260204,0.2021,0.0000,0.0000
N2,20260204,N2##20260204,0.1407,0.0000,0.0000
N2,20260204,N2##20260204,0.1485,0.0000,0.0000
N2,20260204,N2##20260204,0.1550,2.5614,0.6403
N2,20260204,N2##20260204,0.1549,0.0000,0.0000
N2,20260204,N2##20260204,0.1592,6.3158,3.1579
N2,20260204,N2##20260204,0.1578,0.0000,0.0000
N2,20260204,N2##20260204,0.1575,0.0000,0.0000
N2,20260204,N2##20260204,0.1478,0.0000,0.0000
N2,20260204,N2##20260204,0.1423,3.1414,3.1414
N2,20260204,N2##20260204,0.1501,0.0000,0.0000
N2,20260204,N2##20260204,0.1425,3.1250,0.0000
N2,20260204,N2##20260204,0.1391,0.5753,1.1505
N2,20260204,N2##20260204,0.1728,0.0000,0.0000
N2,20260204,N2##20260204,0.1318,0.0000,0.0000
N2,20260204,N2##20260204,0.1480,2.7027,2.7027
N2,20260204,N2##20260204,0.1138,2.1164,2.1164
N2,20260204,N2##20260204,0.1386,3.1250,0.6250
N2,20260204,N2##20260204,0.1590,0.0000,3.9130
N2,20260204,N2##20260204,0.1262,0.7212,7.9327
N2,20260204,N2##20260204,0.1530,0.0000,0.0000
N2,20260204,N2##20260204,0.1319,0.0000,3.7975
N2,20260204,N2##20260204,0.1741,0.0000,1.7094
N2,20260204,N2##20260204,0.1557,2.3438,0.0000
N2,20260204,N2##20260204,0.1627,2.0202,2.0202
N2,20260204,N2##20260204,0.1416,3.7267,0.0000
N2,20260204,N2##20260204,0.1476,0.0000,0.0000
N2,20260204,N2##20260204,0.1668,0.0000,0.0000
N2,20260204,N2##20260204,0.1413,3.6735,3.6735
N2,20260204,N2##20260204,0.1345,0.0000,0.0000
N2,20260204,N2##20260204,0.1783,0.7426,0.7426
N2,20260204,N2##20260204,0.1720,0.0000,0.0000
N2,20260204,N2##20260204,0.1517,1.8987,1.8987
N2,20260204,N2##20260204,0.1555,0.8141,0.0000
N2,20260204,N2##20260204,0.1473,0.0000,0.0000
N2,20260204,N2##20260204,0.1462,0.0000,0.0000
N2,20260204,N2##20260204,0.1189,9.9448,3.3149
N2,20260204,N2##20260204,0.1124,3.3149,3.3149
N2,20260204,N2##20260204,0.1429,0.0000,0.0000
N2,20260204,N2##20260204,0.1558,1.7070,0.8535
N2,20260204,N2##20260204,0.1714,0.0000,0.0000
N2,20260204,N2##20260204,0.1212,2.4948,2.4948
N2,20260204,N2##20260204,0.1561,0.0000,0.0000
N2,20260204,N2##20260204,0.1386,0.0000,0.0000
N2,20260204,N2##20260204,0.1710,0.0000,0.0000
N2,20260204,N2##20260204,0.1877,0.0000,0.0000
N2,20260204,N2##20260204,0.1461,0.0000,0.0000
N2,20260204,N2##20260204,0.1730,0.0000,0.0000
N2,20260204,N2##20260204,0.1606,3.1579,3.1579
N2,20260204,N2##20260204,0.1449,0.0000,0.0000
N2,20260204,N2##20260204,0.1805,0.7168,0.7168
N2,20260204,N2##20260204,0.1363,4.8387,9.6774
N2,20260204,N2##20260204,0.1523,0.0000,0.0000
N2,20260204,N2##20260204,0.1358,0.0000,0.0000
N2,20260204,N2##20260204,0.1415,7.8947,0.0000
N2,20260204,N2##20260204,0.1470,1.9324,0.9662
N2,20260204,N2##20260204,0.1273,0.0000,0.0000
N2,20260204,N2##20260204,0.1138,0.0000,7.8947
N2,20260204,N2##20260204,0.1389,1.7964,0.0000
N2,20260204,N2##20260204,0.1489,2.4291,1.6194
N2,20260204,N2##20260204,0.1358,6.3158,3.1579
N2,20260204,N2##20260204,0.1874,0.0000,0.0000
N2,20260204,N2##20260204,0.1633,0.0000,0.0000
N2,20260204,N2##20260204,0.1709,0.0000,0.0000
N2,20260204,N2##20260204,0.1382,0.0000,0.0000
N2,20260204,N2##20260204,0.1521,2.2901,0.7634
N2,20260204,N2##20260204,0.1506,0.0000,0.0000
N2,20260204,N2##20260204,0.1442,4.0268,0.0000
N2,20260204,N2##20260204,0.1336,0.0000,0.0000
N2,20260204,N2##20260204,0.1548,0.0000,0.0000
N2,20260204,N2##20260204,0.1600,0.0000,0.0000
N2,20260204,N2##20260204,0.1524,4.9793,4.9793
N2,20260204,N2##20260204,0.1320,0.0000,0.0000
N2,20260204,N2##20260204,0.1242,5.6426,3.7618
N2,20260204,N2##20260204,0.1445,0.0000,0.0000
N2,20260204,N2##20260204,0.1462,4.0886,1.0221
N2,20260204,N2##20260204,0.1613,0.0000,0.0000
N2,20260204,N2##20260204,0.1445,0.0000,0.0000
N2,20260204,N2##20260204,0.1175,0.0000,0.0000
N2,20260204,N2##20260204,0.1729,3.1524,0.0000
N2,20260204,N2##20260204,0.1010,0.0000,0.0000
N2,20260204,N2##20260204,0.1459,0.0000,0.0000
N2,20260204,N2##20260204,0.1310,2.2901,1.1450
N2,20260204,N2##20260204,0.1496,0.0000,0.0000
N2,20260204,N2##20260204,0.1908,0.0000,1.5228
N2,20260204,N2##20260204,0.1437,2.4291,1.2146
N2,20260204,N2##20260204,0.1369,6.7669,2.2556
N2,20260204,N2##20260204,0.1086,0.0000,0.0000
N2,20260204,N2##20260204,0.1557,0.0000,0.0000
N2,20260204,N2##20260204,0.1633,0.0000,0.0000
N2,20260204,N2##20260204,0.1652,0.0000,0.0000
N2,20260204,N2##20260204,0.1533,0.0000,0.0000
N2,20260204,N2##20260204,0.1322,0.0000,0.0000
N2,20260204,N2##20260204,0.1429,0.0000,0.0000
N2,20260204,N2##20260204,0.1512,0.0000,0.0000
N2,20260204,N2##20260204,0.1593,0.0000,0.0000
N2,20260204,N2##20260204,0.1379,0.0000,0.0000
N2,20260204,N2##20260204,0.1691,0.0000,0.0000
N2,20260204,N2##20260204,0.1458,0.0000,0.0000
N2,20260204,N2##20260204,0.1797,3.2432,0.0000
N2,20260204,N2##20260204,0.1448,0.0000,0.0000
N2,20260204,N2##20260204,0.1587,5.6338,5.6338
N2,20260204,N2##20260204,0.1105,0.0000,0.0000
N2,20260204,N2##20260204,0.1398,1.6043,0.0000
N2,20260204,N2##20260204,0.1609,0.0000,0.0000
N2,20260204,N2##20260204,0.1606,0.0000,0.0000
N2,20260204,N2##20260204,0.1442,2.1978,0.0000
N2,20260204,N2##20260204,0.1497,0.0000,0.0000
N2,20260204,N2##20260204,0.1365,3.1414,0.0000
N2,20260204,N2##20260204,0.1408,8.3333,2.7778
N2,20260204,N2##20260204,0.1425,0.0000,0.0000
N2,20260204,N2##20260204,0.1825,0.0000,0.0000
N2,20260204,N2##20260204,0.1722,3.2967,0.0000
N2,20260204,N2##20260204,0.1402,0.0000,0.0000
N2,20260204,N2##20260204,0.1519,4.0268,0.0000
N2,20260204,N2##20260204,0.1676,0.0000,0.0000
N2,20260204,N2##20260204,0.1683,0.0000,0.0000
N2,20260204,N2##20260204,0.1116,0.0000,0.0000
N2,20260204,N2##20260204,0.1776,0.0000,0.0000
N2,20260204,N2##20260204,0.1357,0.0000,0.0000
N2,20260204,N2##20260204,0.1879,0.0000,0.0000
N2,20260205,N2##20260205,0.1373,1.2987,0.0000
N2,20260205,N2##20260205,0.1385,0.0000,0.0000
N2,20260205,N2##20260205,0.2209,0.0000,0.0000
N2,20260205,N2##20260205,0.1540,0.0000,0.0000
N2,20260205,N2##20260205,0.1895,1.7442,1.0465
N2,20260205,N2##20260205,0.0586,6.2946,3.2732
N2,20260205,N2##20260205,0.2103,0.0000,0.0000
N2,20260205,N2##20260205,0.1588,1.9502,0.0000
N2,20260205,N2##20260205,0.1439,0.0000,0.9885
N2,20260205,N2##20260205,0.1911,0.0000,0.0000
N2,20260205,N2##20260205,0.1458,0.6154,0.0000
N2,20260205,N2##20260205,0.1146,1.4599,0.0000
N2,20260205,N2##20260205,0.1763,0.0000,0.0000
N2,20260205,N2##20260205,0.1580,0.0000,0.8734
N2,20260205,N2##20260205,0.2439,0.0000,0.0000
N2,20260205,N2##20260205,0.1384,0.0000,0.0000
N2,20260205,N2##20260205,0.2034,5.6075,5.6075
N2,20260205,N2##20260205,0.1367,0.0000,2.0236
N2,20260205,N2##20260205,0.0955,0.0000,0.0000
N2,20260205,N2##20260205,0.1530,1.5267,1.5267
N2,20260205,N2##20260205,0.1884,0.0000,5.2174
N2,20260205,N2##20260205,0.1780,0.0000,0.0000
N2,20260205,N2##20260205,0.1744,0.0000,0.0000
N2,20260205,N2##20260205,0.1240,4.5113,0.0000
N2,20260205,N2##20260205,0.1311,0.0000,0.0000
N2,20260205,N2##20260205,0.1577,0.0000,0.0000
N2,20260205,N2##20260205,0.1327,6.6667,0.0000
N2,20260205,N2##20260205,0.2123,1.9544,1.9544
N2,20260205,N2##20260205,0.1385,1.3970,0.0000
N2,20260205,N2##20260205,0.1674,0.0000,0.0000
N2,20260205,N2##20260205,0.1603,0.0000,0.0000
N2,20260205,N2##20260205,0.1449,0.0000,0.0000
N2,20260205,N2##20260205,0.1999,0.0000,0.0000
N2,20260205,N2##20260205,0.1282,0.0000,0.0000
N2,20260205,N2##20260205,0.1469,0.0000,0.0000
N2,20260205,N2##20260205,0.1436,4.5627,2.2814
N2,20260205,N2##20260205,0.1439,0.0000,0.0000
N2,20260205,N2##20260205,0.2187,0.0000,0.0000
N2,20260205,N2##20260205,0.2309,0.0000,0.0000
N2,20260205,N2##20260205,0.1716,0.0000,0.9539
N2,20260205,N2##20260205,0.2155,0.0000,0.0000
N2,20260205,N2##20260205,0.2152,0.0000,14.6341
N2,20260205,N2##20260205,0.1861,0.0000,0.0000
N2,20260205,N2##20260205,0.1268,0.0000,0.0000
N2,20260205,N2##20260205,0.1818,0.0000,0.0000
N2,20260205,N2##20260205,0.1370,0.0000,0.0000
N2,20260205,N2##20260205,0.1634,0.0000,0.0000
N2,20260205,N2##20260205,0.2223,0.0000,0.0000
N2,20260205,N2##20260205,0.2189,0.0000,0.0000
N2,20260205,N2##20260205,0.1850,0.0000,0.0000
N2,20260205,N2##20260205,0.2642,0.0000,0.0000
N2,20260205,N2##20260205,0.1753,0.0000,0.0000
N2,20260205,N2##20260205,0.2309,0.0000,0.0000
N2,20260205,N2##20260205,0.1190,0.0000,0.0000
N2,20260205,N2##20260205,0.2178,0.0000,0.0000
N2,20260205,N2##20260205,0.1417,0.0000,0.0000
N2,20260205,N2##20260205,0.2139,0.0000,0.0000
N2,20260205,N2##20260205,0.1617,0.0000,0.0000
N2,20260205,N2##20260205,0.1921,0.0000,0.0000
N2,20260205,N2##20260205,0.2034,0.0000,0.0000
N2,20260205,N2##20260205,0.1373,3.3088,0.0000
N2,20260205,N2##20260205,0.1732,0.0000,0.0000
N2,20260205,N2##20260205,0.2398,0.0000,0.0000
N2,20260205,N2##20260205,0.1758,0.0000,0.0000
N2,20260205,N2##20260205,0.1842,0.0000,0.0000
N2,20260205,N2##20260205,0.2451,0.0000,0.0000
N2,20260205,N2##20260205,0.1334,0.0000,0.0000
N2,20260205,N2##20260205,0.1468,0.0000,0.0000
N2,20260205,N2##20260205,0.1742,0.0000,0.0000
N2,20260205,N2##20260205,0.1803,0.0000,0.0000
N2,20260205,N2##20260205,0.2161,7.4380,4.9587
N2,20260205,N2##20260205,0.0499,0.0000,0.0000
N2,20260205,N2##20260205,0.2117,5.6075,0.0000
N2,20260205,N2##20260205,0.1711,0.0000,0.0000
N2,20260205,N2##20260205,0.2575,0.0000,0.0000
N2,20260205,N2##20260205,0.2291,0.0000,0.0000
N2,20260205,N2##20260205,0.1937,4.0541,4.0541
N2,20260205,N2##20260205,0.1383,0.0000,0.0000
N2,20260205,N2##20260205,0.1816,0.0000,0.0000
N2,20260205,N2##20260205,0.1286,0.0000,0.0000
N2,20260205,N2##20260205,0.1991,0.0000,0.0000
N2,20260205,N2##20260205,0.1548,0.0000,0.0000
N2,20260206,N2##20260206,0.0949,0.0000,1.4458
N2,20260206,N2##20260206,0.1394,1.0753,0.0000
N2,20260206,N2##20260206,0.1348,0.0000,0.0000
N2,20260206,N2##20260206,0.1514,0.0000,0.0000
N2,20260206,N2##20260206,0.1681,0.0000,0.0000
N2,20260206,N2##20260206,0.1293,0.0000,0.0000
N2,20260206,N2##20260206,0.1198,0.0000,0.0000
N2,20260206,N2##20260206,0.1241,0.0000,0.0000
N2,20260206,N2##20260206,0.1272,0.0000,0.0000
N2,20260206,N2##20260206,0.1164,2.8939,1.9293
N2,20260206,N2##20260206,0.1202,0.0000,0.0000
N2,20260206,N2##20260206,0.1130,0.0000,0.0000
N2,20260206,N2##20260206,0.1592,0.0000,0.0000
N2,20260206,N2##20260206,0.1434,0.0000,0.0000
N2,20260206,N2##20260206,0.1455,0.0000,0.0000
N2,20260206,N2##20260206,0.1208,0.0000,4.3796
N2,20260206,N2##20260206,0.1237,0.0000,8.4507
N2,20260206,N2##20260206,0.1599,0.0000,0.0000
N2,20260206,N2##20260206,0.1256,0.9188,0.9188
N2,20260206,N2##20260206,0.1336,0.0000,0.0000
N2,20260206,N2##20260206,0.1201,0.0000,0.0000
N2,20260206,N2##20260206,0.1591,0.0000,0.0000
N2,20260206,N2##20260206,0.1504,0.0000,0.0000
N2,20260206,N2##20260206,0.1488,0.0000,1.8868
N2,20260206,N2##20260206,0.1266,0.6842,1.3683
N2,20260206,N2##20260206,0.1157,0.0000,0.0000
N2,20260206,N2##20260206,0.1104,7.6923,3.8462
N2,20260206,N2##20260206,0.1340,0.0000,0.0000
N2,20260206,N2##20260206,0.1483,0.0000,0.0000
N2,20260206,N2##20260206,0.0834,0.0000,0.0000
N2,20260206,N2##20260206,0.1303,0.0000,0.0000
N2,20260206,N2##20260206,0.1374,0.0000,0.0000
N2,20260206,N2##20260206,0.1352,0.0000,0.0000
N2,20260206,N2##20260206,0.1112,0.0000,3.9474
N2,20260206,N2##20260206,0.1414,0.0000,0.0000
N2,20260206,N2##20260206,0.1241,0.0000,0.0000
N2,20260206,N2##20260206,0.1207,0.0000,0.0000
N2,20260206,N2##20260206,0.1491,0.0000,0.0000
N2,20260206,N2##20260206,0.1409,0.0000,0.0000
N2,20260206,N2##20260206,0.0960,0.0000,0.7916
N2,20260206,N2##20260206,0.1364,0.0000,0.0000
N2,20260206,N2##20260206,0.1627,0.0000,0.0000
N2,20260206,N2##20260206,0.1629,0.0000,0.0000
N2,20260206,N2##20260206,0.1455,0.0000,0.0000
N2,20260206,N2##20260206,0.0835,0.0000,0.0000
N2,20260206,N2##20260206,0.1235,0.0000,0.0000
N2,20260206,N2##20260206,0.1278,0.0000,3.5503
N2,20260206,N2##20260206,0.1222,0.0000,0.0000
N2,20260206,N2##20260206,0.1241,0.0000,0.0000
N2,20260206,N2##20260206,0.1314,3.7325,2.7994
N2,20260206,N2##20260206,0.1566,0.0000,0.0000
N2,20260206,N2##20260206,0.1105,0.0000,2.2959
N2,20260206,N2##20260206,0.1474,1.9576,0.0000
N2,20260206,N2##20260206,0.0993,4.0724,0.0000
N2,20260206,N2##20260206,0.1520,5.4054,1.8018
N2,20260206,N2##20260206,0.1075,0.0000,0.0000
N2,20260206,N2##20260206,0.1322,0.0000,0.0000
N2,20260206,N2##20260206,0.1117,0.0000,0.0000
N2,20260206,N2##20260206,0.1237,0.0000,0.0000
N2,20260206,N2##20260206,0.1277,0.0000,4.2254
N2,20260206,N2##20260206,0.0985,0.0000,0.0000
N2,20260206,N2##20260206,0.1066,0.0000,0.0000
N2,20260206,N2##20260206,0.0897,0.0000,0.0000
N2,20260206,N2##20260206,0.1217,0.0000,0.0000
N2,20260206,N2##20260206,0.1324,0.0000,0.0000
N2,20260206,N2##20260206,0.1259,0.0000,0.0000
N2,20260206,N2##20260206,0.1602,0.0000,0.0000
N2,20260206,N2##20260206,0.1241,0.0000,0.0000
N2,20260206,N2##20260206,0.1784,0.0000,0.0000
N2,20260206,N2##20260206,0.0801,0.0000,0.0000
N2,20260206,N2##20260206,0.1113,0.0000,0.0000
N2,20260206,N2##20260206,0.1121,0.0000,15.1899
N2,20260206,N2##20260206,0.1103,1.5686,0.7843
N2,20260206,N2##20260206,0.1221,0.0000,0.0000
N2,20260206,N2##20260206,0.1295,2.9851,0.0000
N2,20260206,N2##20260206,0.1066,0.0000,0.0000
N2,20260206,N2##20260206,0.1151,0.0000,0.0000
N2,20260206,N2##20260206,0.1170,0.0000,0.0000
N2,20260206,N2##20260206,0.1037,10.5263,5.2632
